,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-07-09,2.51,0.12199999999999989,0.14658211278827182,-0.3719999999999999,0.0349999999999997,84.31,-0.006032199553764883,21.85,15.815697419848538,0.002405861553603339,10.685,-2.4275,25.126,30.532195364396003,-0.013679769045617407
2025-07-10,2.52,0.13100000000000023,0.15103851025135093,-0.3809999999999998,0.09299999999999997,81.58,-0.01579263116914631,21.01,16.82626580797576,-0.0014182333903051125,10.13,-2.41,25.081,30.49396120236451,0.0055469615212351275
2025-07-11,2.52,0.129,0.15103851025135093,-0.383,0.07299999999999995,85.48,0.0023435315701347825,21.66,16.61108529938668,0.00302257829570296,9.97,-2.413,25.323,30.63332007047344,0.0056129877328292554
2025-07-14,2.51,0.11899999999999977,0.15343436793351745,-0.4119999999999999,0.0349999999999997,90.73,-0.008268860780220377,22.56,16.304621171550764,0.004247903278509879,10.085,-2.427,25.004,30.2942731872728,-0.016342830832318356
2025-07-15,2.51,0.11999999999999966,0.15343436793351745,-0.41999999999999993,0.04999999999999982,88.95,-0.004137999956277838,22.47,16.731913047713615,0.0032537960954446277,9.895,-2.415,24.755,30.4085221962055,0.010987220633482564
2025-07-16,2.51,0.12399999999999967,0.15343436793351745,-0.4169999999999998,0.054999999999999716,89.52,0.00898833072080818,22.27,16.9340282853398,0.001621621621621605,9.735,-2.405,24.704,32.27638449574261,0.017834304086174257
2025-07-17,2.51,0.12399999999999967,0.15343436793351745,-0.4249999999999998,0.02799999999999958,85.57,-0.001854769362097386,21.74,16.936875400358172,0.0016909516100016564,9.685,-2.41,24.179,32.497219696661304,0.007344339179444437
2025-07-18,2.52,0.13900000000000023,0.1595783918890491,-0.3999999999999999,0.04800000000000004,83.29,0.0013219350372302152,20.5,15.577650767077614,-0.0010415918396665669,9.41,-2.3925,24.094,32.69119163223817,0.008857568317704678
2025-07-21,2.51,0.129,0.1553671373502819,-0.3969999999999998,0.054999999999999716,86.62,-0.007132842127054895,20.4,16.419759481467352,-0.005716751159529743,9.445,-2.38,24.024,32.5408913500473,0.010333977733532507
2025-07-22,2.52,0.13900000000000023,0.16184788179678364,-0.3740000000000001,0.05900000000000016,89.89,0.012728875268234408,21.22,15.547736828446554,-0.0013018008244738422,9.5,-2.378,24.076,29.48573832838153,-0.007047139650581791
2025-07-23,2.51,0.1299999999999999,0.16368133353369546,-0.375,0.05799999999999983,85.95,-0.004362858603002007,21.09,15.760670863672065,-0.0034397856470418375,9.525,-2.36,23.458,29.537738408615837,0.008893300247990732
2025-07-24,2.51,0.1299999999999999,0.16368133353369546,-0.3819999999999997,0.03999999999999959,82.75,-0.0020981415114784685,21.45,15.005263340296356,-0.0030156596301276206,9.56,-2.3638,22.813,28.975391092633913,0.004520479875445793
