,CISS,Correlation_Effect,Money_Market_Contribution,Bond_Market_Contribution,Equity_Market_Contribution,FX_Market_Contribution,Financial_Intermediaries_Contribution
2025-05-22,0.36712549158519925,0.9137117681631632,0.07486078459698196,0.0849105885565768,0.0600937257175773,0.11946960829518354,0.027790784418879607
2025-05-23,0.32952543375991317,0.9104098030390156,0.07367064736151856,0.08552334513396816,0.0428127617815205,0.11546162485231065,0.012057054630595272
2025-05-26,0.3318363567654476,0.9075082685021906,0.0742506765138156,0.0848433656186672,0.01660200311625781,0.12894561929559747,0.027194692221109422
2025-05-27,0.35766440152919254,0.9061102694413152,0.07169559371000307,0.09122120220974858,0.05267846459827176,0.11461125405840206,0.027457886952767137
2025-05-28,0.3878321653916284,0.9048401659176245,0.0715950973032464,0.08073489695897998,0.028231825603265953,0.15365018754583235,0.05362015798030369
2025-05-29,0.36516884945418177,0.9027898026184128,0.07984268961428836,0.07082492390912129,0.032727396885044606,0.16090125775062175,0.02087258129510584
2025-05-30,0.41807536706126386,0.9017311838576278,0.07964786102087018,0.06669369811023308,0.08096351819148176,0.16233185397392091,0.028438435764757963
2025-06-02,0.4102919064457727,0.9019740652434823,0.0808840940661664,0.07055846503644302,0.0621562374926485,0.11935212378474364,0.07734098606577113
2025-06-03,0.41733596713067794,0.9016642742808777,0.08085631370936268,0.07670724129123517,0.06770071823725109,0.1396517057808767,0.05241998811195227
2025-06-04,0.3843746462373821,0.9038738711995444,0.07506921040265578,0.06796806887808023,0.05244700240293654,0.13979104315521576,0.04909932139849378
2025-06-05,0.42736529208420226,0.9004078393166803,0.0769035202828276,0.06457470362776194,0.06528209474731489,0.1214691608146633,0.09913581261163451
2025-06-06,0.4314843615540529,0.9003572977626721,0.07558555092328609,0.05689126359600275,0.09205673381164922,0.13520516996705448,0.07174564325606031
2025-06-09,0.3561212356036051,0.9032280698058983,0.07359636124344358,0.06173579062983078,0.06720990014380591,0.10147377080535404,0.0521054127811708
2025-06-10,0.41882922114002186,0.9013933237578731,0.07283986454609077,0.062318550778322095,0.08103434930752598,0.12180444015762956,0.0808320163504535
2025-06-11,0.43052767574009626,0.9040776787283188,0.07366558863712229,0.06128652277799154,0.07244797560179796,0.12561707814429393,0.09751051057889053
2025-06-12,0.4554054679636754,0.9065376942708551,0.07152592582181945,0.06511606333707601,0.07946194604102559,0.15200531035248682,0.08729622241126755
2025-06-13,0.42617752286710164,0.9101729934673716,0.06690946248273048,0.0827429994061247,0.11073260661264098,0.09592058820043345,0.06987186616517198
2025-06-16,0.40992305813666474,0.912647288355243,0.0663743482440177,0.07149582573198202,0.0662719186942584,0.13274869648803536,0.07303226897837131
2025-06-17,0.41987808011257666,0.9149214218153724,0.06746390282072948,0.0723927724332029,0.09015723999482571,0.09447000090573994,0.09539416395807868
2025-06-18,0.412074229721878,0.9167494099430543,0.06420332567951358,0.06862759331448005,0.07233163133445199,0.09383562983928907,0.11307604955414331
2025-06-19,0.4329615356379804,0.9178413710526777,0.062219549732414975,0.06922439970228951,0.07427201218058145,0.14421749937976985,0.08302807464292462
2025-06-20,0.42753397843240276,0.9201274753219102,0.0638202895341123,0.06443990399560853,0.06330394414953211,0.1410655590673097,0.09490428168584013
2025-06-23,0.3700655315918274,0.9220592523722545,0.05950438497351812,0.07347497970643108,0.08030504824252184,0.09437912886234526,0.06240198980701117
2025-06-24,0.4242141528049119,0.9216649845139635,0.063513165038336,0.07696057783146902,0.05678945864176948,0.1549555720316406,0.07199537926169683
2025-06-25,0.4190591698692577,0.9217025928252494,0.06351575667729553,0.07603270546874953,0.07696371818877505,0.10385964121173406,0.09868734832270348
2025-06-26,0.4509827124199092,0.9233124925692532,0.05233140389982862,0.07854891912093087,0.1001032399351177,0.11409282315586396,0.10590632630816801
2025-06-27,0.42951454346089746,0.9250603292812654,0.045578168861332834,0.07817849920861873,0.10382270811237547,0.11545085142096154,0.08648431585760878
2025-06-30,0.4198703564099539,0.9264598503250837,0.047206820656294966,0.0759052402623245,0.0740336042010617,0.11999266748318146,0.10273202380709123
2025-07-01,0.39559454691467755,0.9285425218676967,0.04793822222885977,0.08514245121951833,0.07023991691793802,0.11536437392901688,0.07690958261934458
2025-07-02,0.392318103611379,0.9299160157428534,0.04216454212795879,0.07493599318780796,0.0892343651470415,0.11950099192206144,0.06648221122650928
2025-07-03,0.39536520823268173,0.9314394514418809,0.0493422470348561,0.06763651235498283,0.04474254604008138,0.16036230286328232,0.07328159993947908
2025-07-04,0.4155073682706483,0.9323018512443908,0.04614423304138905,0.06696668740700451,0.11091357601785123,0.12462081984647246,0.06686205195793107
2025-07-07,0.37766363478090687,0.933680073778546,0.042230423090095864,0.06727526457528918,0.07513452445557998,0.15079299956984604,0.04223042309009586
2025-07-08,0.3561832982118945,0.9345091834711363,0.043421638827951796,0.06502757505635294,0.059573649406465264,0.1404385854846074,0.04772184943651707
2025-07-09,0.4011979669394062,0.934066863190517,0.04015124675667431,0.057658448345093656,0.06960947218389489,0.1372271070613229,0.09655169259242047
2025-07-10,0.4047609915785727,0.9355176225590357,0.04525343381851228,0.05942794325122494,0.06320781243328165,0.15119476728226844,0.08567703479328544
2025-07-11,0.40192393203891896,0.9362463358083052,0.04255665162765024,0.06357228206105776,0.09393986803733166,0.12062971868775921,0.08122541162512009
2025-07-14,0.35445803854650143,0.9379926116570618,0.03989890009180993,0.058216600925516865,0.06369085634708446,0.13443508025657333,0.058216600925516865
2025-07-15,0.4132351967674472,0.938070217375275,0.03811239267001679,0.057695003268423216,0.07127649126409218,0.1417107197067475,0.10444058985816757
2025-07-16,0.46764147837679715,0.9386541050545757,0.04161261184024214,0.05615068888822547,0.10376815863959116,0.14327380279171978,0.12283621621701858
2025-07-17,0.3868220170647903,0.9388679302771127,0.039620015912928665,0.04931427512566653,0.080399128036076,0.1340336708543757,0.08345492713574336
2025-07-18,0.42651577308482835,0.9394945706269023,0.040068230846040734,0.05251047095086391,0.08583036818072937,0.12937820854761048,0.11872849455958387
2025-07-21,0.39568006615546275,0.9406375105243255,0.042650679489542945,0.0592253247367168,0.06661529395520198,0.11412223893117802,0.113066529042823
2025-07-22,0.3649046127903062,0.9418598203828585,0.04175472828857791,0.0643762772854277,0.08646928541786515,0.0953487719399931,0.07695554985844234
2025-07-23,0.3285814485531447,0.9413700021249255,0.042261279556674546,0.06275800014166172,0.05589054221370209,0.07078764325742988,0.0968839833836764
2025-07-24,0.3032138086285966,0.9410083716059892,0.04118891862248438,0.055129783387017565,0.05555223383442765,0.06621910763153259,0.0851237651531344
