,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-03-07,0.5497470489038786,0.5413153456998314,0.8499156829679595,0.6053962900505903,0.6037099494097807,0.7790893760539629,0.7504215851602024,0.3591905564924115,0.16863406408094436,0.03709949409780776,0.3844856661045531,0.6526138279932546,0.19561551433389546,0.16188870151770657,0.8785834738617201
2025-03-10,0.5497470489038786,0.5345699831365935,0.8499156829679595,0.6104553119730185,0.5682967959527825,0.9123102866779089,0.44013490725126475,0.3372681281618887,0.19224283305227655,0.7723440134907251,0.40640809443507586,0.6155143338954469,0.31871838111298484,0.18887015177065766,0.19561551433389546
2025-03-11,0.5497470489038786,0.5699831365935919,0.8499156829679595,0.6222596964586846,0.612141652613828,0.9258010118043845,0.897133220910624,0.418212478920742,0.24957841483979765,0.7942664418212478,0.42495784148397975,0.6357504215851602,0.2209106239460371,0.23777403035413153,0.42833052276559863
2025-03-12,0.5430016863406408,0.581787521079258,0.8499156829679595,0.5919055649241147,0.6138279932546374,0.7723440134907251,0.16020236087689713,0.47892074198988194,0.3254637436762226,0.8296795952782462,0.4317032040472175,0.6306913996627319,0.19392917369308602,0.2715008431703204,0.5480607082630692
2025-03-13,0.5430016863406408,0.5699831365935919,0.8499156829679595,0.6205733558178752,0.5902192242833052,0.8026981450252951,0.6290050590219224,0.47554806070826305,0.2799325463743676,0.15177065767284992,0.4654300168634064,0.5952782462057336,0.25126475548060706,0.2580101180438449,0.44013490725126475
2025-03-14,0.5430016863406408,0.5311973018549747,0.8499156829679595,0.581787521079258,0.5531197301854974,0.730185497470489,0.7082630691399663,0.40134907251264756,0.28330522765598654,0.40809443507588533,0.463743676222597,0.5666104553119731,0.25463743676222594,0.1973018549747049,0.5935919055649241
2025-03-17,0.5430016863406408,0.5311973018549747,0.8499156829679595,0.612141652613828,0.5497470489038786,0.6947723440134908,0.12478920741989882,0.521079258010118,0.3456998313659359,0.6677908937605397,0.4688026981450253,0.5615514333895447,0.23946037099494097,0.16863406408094436,0.6374367622259697
2025-03-18,0.5430016863406408,0.5396290050590219,0.8499156829679595,0.6323777403035413,0.551433389544688,0.6188870151770658,0.5177065767284992,0.5042158516020236,0.3102866779089376,0.1281618887015177,0.46037099494097805,0.5666104553119731,0.24957841483979765,0.19898819561551434,0.18381112984822934
2025-03-19,0.5430016863406408,0.521079258010118,0.8499156829679595,0.6323777403035413,0.5261382799325464,0.4873524451939292,0.35075885328836426,0.5025295109612141,0.24451939291736932,0.3524451939291737,0.45699831365935917,0.5682967959527825,0.30016863406408095,0.20741989881956155,0.40978077571669475
2025-03-20,0.5328836424957841,0.5396290050590219,0.8499156829679595,0.6256323777403036,0.5430016863406408,0.6003372681281619,0.4266441821247892,0.3794266441821248,0.2209106239460371,0.7925801011804384,0.47386172006745364,0.6003372681281619,0.2917369308600337,0.20236087689713322,0.41989881956155145
